Problem:    ModeloFinal
Rows:       407
Columns:    135 (135 integer, 120 binary)
Non-zeros:  850
Status:     INTEGER OPTIMAL
Objective:  beneficioNeto = 21690 (MAXimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
    72 asignacionSlot[a3,p2,3]
                    *              0             0             1 
    73 asignacionSlot[a3,p2,4]
                    *              1             0             1 
    74 asignacionSlot[a3,p2,5]
                    *              0             0             1 
    75 asignacionSlot[a3,p2,6]
                    *              0             0             1 
    76 asignacionSlot[a3,p3,1]
                    *              0             0             1 
    77 asignacionSlot[a3,p3,2]
                    *              0             0             1 
    78 asignacionSlot[a3,p3,3]
                    *              0             0             1 
    79 asignacionSlot[a3,p3,4]
                    *              0             0             1 
    80 asignacionSlot[a3,p3,5]
                    *              0             0             1 
    81 asignacionSlot[a3,p3,6]
                    *              0             0             1 
    82 asignacionSlot[a3,p4,1]
                    *              0             0             1 
    83 asignacionSlot[a3,p4,2]
                    *              0             0             1 
    84 asignacionSlot[a3,p4,3]
                    *              0             0             1 
    85 asignacionSlot[a3,p4,4]
                    *              0             0             1 
    86 asignacionSlot[a3,p4,5]
                    *              0             0             1 
    87 asignacionSlot[a3,p4,6]
                    *              0             0             1 
    88 asignacionSlot[a4,p1,1]
                    *              0             0             1 
    89 asignacionSlot[a4,p1,2]
                    *              0             0             1 
    90 asignacionSlot[a4,p1,3]
                    *              0             0             1 
    91 asignacionSlot[a4,p1,4]
                    *              0             0             1 
    92 asignacionSlot[a4,p1,5]
                    *              1             0             1 
    93 asignacionSlot[a4,p1,6]
                    *              0             0             1 
    94 asignacionSlot[a4,p2,1]
                    *              0             0             1 
    95 asignacionSlot[a4,p2,2]
                    *              0             0             1 
    96 asignacionSlot[a4,p2,3]
                    *              0             0             1 
    97 asignacionSlot[a4,p2,4]
                    *              0             0             1 
    98 asignacionSlot[a4,p2,5]
                    *              0             0             1 
    99 asignacionSlot[a4,p2,6]
                    *              0             0             1 
   100 asignacionSlot[a4,p3,1]
                    *              0             0             1 
   101 asignacionSlot[a4,p3,2]
                    *              0             0             1 
   102 asignacionSlot[a4,p3,3]
                    *              0             0             1 
   103 asignacionSlot[a4,p3,4]
                    *              0             0             1 
   104 asignacionSlot[a4,p3,5]
                    *              0             0             1 
   105 asignacionSlot[a4,p3,6]
                    *              0             0             1 
   106 asignacionSlot[a4,p4,1]
                    *              0             0             1 
   107 asignacionSlot[a4,p4,2]
                    *              0             0             1 
   108 asignacionSlot[a4,p4,3]
                    *              0             0             1 
   109 asignacionSlot[a4,p4,4]
                    *              0             0             1 
   110 asignacionSlot[a4,p4,5]
                    *              0             0             1 
   111 asignacionSlot[a4,p4,6]
                    *              0             0             1 
   112 asignacionSlot[a5,p1,1]
                    *              0             0             1 
   113 asignacionSlot[a5,p1,2]
                    *              0             0             1 
   114 asignacionSlot[a5,p1,3]
                    *              0             0             1 
   115 asignacionSlot[a5,p1,4]
                    *              0             0             1 
   116 asignacionSlot[a5,p1,5]
                    *              0             0             1 
   117 asignacionSlot[a5,p1,6]
                    *              0             0             1 
   118 asignacionSlot[a5,p2,1]
                    *              0             0             1 
   119 asignacionSlot[a5,p2,2]
                    *              0             0             1 
   120 asignacionSlot[a5,p2,3]
                    *              0             0             1 
   121 asignacionSlot[a5,p2,4]
                    *              0             0             1 
   122 asignacionSlot[a5,p2,5]
                    *              0             0             1 
   123 asignacionSlot[a5,p2,6]
                    *              0             0             1 
   124 asignacionSlot[a5,p3,1]
                    *              0             0             1 
   125 asignacionSlot[a5,p3,2]
                    *              0             0             1 
   126 asignacionSlot[a5,p3,3]
                    *              0             0             1 
   127 asignacionSlot[a5,p3,4]
                    *              0             0             1 
   128 asignacionSlot[a5,p3,5]
                    *              0             0             1 
   129 asignacionSlot[a5,p3,6]
                    *              0             0             1 
   130 asignacionSlot[a5,p4,1]
                    *              0             0             1 
   131 asignacionSlot[a5,p4,2]
                    *              0             0             1 
   132 asignacionSlot[a5,p4,3]
                    *              0             0             1 
   133 asignacionSlot[a5,p4,4]
                    *              0             0             1 
   134 asignacionSlot[a5,p4,5]
                    *              0             0             1 
   135 asignacionSlot[a5,p4,6]
                    *              1             0             1 

Integer feasibility conditions:

KKT.PE: max.abs.err = 0.00e+00 on row 0
        max.rel.err = 0.00e+00 on row 0
        High quality

KKT.PB: max.abs.err = 0.00e+00 on row 0
        max.rel.err = 0.00e+00 on row 0
        High quality

End of output
